torso_angle,shoulder_angle,head_tilt_angle,left_shoulder_vis,right_shoulder_vis,left_hip_vis,right_hip_vis,left_ear_vis,right_ear_vis,label
-2.1615689472703936,-176.82916362119147,-172.47164952935958,0.9999789595603943,0.9999271035194397,0.9993879199028015,0.998262345790863,0.9999921321868896,0.9999880194664001,0
3.4656919599868568,179.11725067943522,-174.35987863831951,0.9999842047691345,0.9999385476112366,0.9992947578430176,0.9978717565536499,0.9999934434890747,0.9999893307685852,0
6.8449201255196375,176.26837360018604,178.76933950891888,0.9999865889549255,0.9999434351921082,0.9991810917854309,0.9977233409881592,0.9999944567680359,0.9999899864196777,0
7.439253823547007,174.96756058503237,178.71409505485954,0.9999905824661255,0.9999577403068542,0.9993079304695129,0.9981710314750671,0.9999969005584717,0.9999942183494568,0
7.862965306069142,174.70946788224634,179.0296739776088,0.9999921917915344,0.9999678134918213,0.9993982911109924,0.9985575675964355,0.9999982118606567,0.9999969005584717,0
7.8073318345415075,174.53259942086004,179.37892968739078,0.9999923706054688,0.9999717473983765,0.9995208978652954,0.9989075064659119,0.9999986886978149,0.9999979138374329,0
10.724968795057322,171.27011822812884,173.8900823694362,0.9999927878379822,0.9999673962593079,0.9995449185371399,0.998964786529541,0.9999986290931702,0.9999976754188538,0
16.022090220764053,165.79380664781198,165.46425495284805,0.9999926090240479,0.9999516606330872,0.9995620250701904,0.9989880919456482,0.9999985694885254,0.9999973177909851,0
18.012921973707055,164.0228985327713,164.67078314105936,0.999991774559021,0.9999518990516663,0.9996374845504761,0.9991596341133118,0.9999989867210388,0.9999982714653015,0
18.226336952213632,164.10471461406777,164.2925013565376,0.9999920129776001,0.9999560713768005,0.9996881484985352,0.9992114901542664,0.9999992847442627,0.9999988079071045,0
19.28109379182273,162.41151435704828,162.96311346649566,0.9999906420707703,0.999944806098938,0.9996764063835144,0.9991618990898132,0.9999991059303284,0.9999985694885254,0
23.219349328465977,155.4537070914587,154.1245163900959,0.9999884963035583,0.9998877048492432,0.9996368885040283,0.9990164637565613,0.9999980330467224,0.9999958872795105,0
28.26263379079409,150.3719407937742,145.00770342858704,0.9999877214431763,0.9998634457588196,0.9995536208152771,0.9989894032478333,0.9999970197677612,0.9999931454658508,0
